1408	546
1409	387
1411	1274
1412	310
1413	810
1414	627
1416	69
1417	1
1419	172
1421	89
1421	327
1424	467
1425	281
1428	1014
1429	1144
1430	1034
1432	509
1434	38
1434	773
1436	150
1436	1428
1437	890
1438	1247
1440	207
1441	326
1441	1316
1442	36
1442	691
1442	1293
1444	464
1445	1426
1449	151
1452	765
1452	811
1452	1344
1453	790
1455	183
1455	1039
1457	1226
1457	1262
1459	1347
1460	295
1460	574
1462	613
1463	1001
1464	382
1464	1043
1465	233
1465	603
1465	680
1465	1064
1466	1287
1467	884
1468	335
1469	9
1474	486
1474	1317
1476	542
1478	440
1479	1377
1480	800
1481	203
1483	628
1484	28
1485	443
1489	1220
1489	1287
1492	1216
1493	351
1493	453
1493	977
1494	327
1494	1110
1495	1432
1496	280
1497	467
1498	868
1500	17
1500	870
1500	1127
1505	669
1506	449
1506	472
1506	889
1506	1482
1507	738
1508	267
1510	650
1511	935
1512	89
1512	843
1514	936
1516	1048
1517	1405
1518	307
1518	1224
1519	73
1519	297
1520	1384
1527	470
1528	730
1528	1248
1529	17
1531	1250
1531	1498
1533	202
1534	323
1535	498
1535	1108
1536	185
1537	364
1537	1419
1538	897
1538	946
1539	689
1540	1333
1540	1494
1542	1035
1542	1250
1544	1431
1546	439
1546	668
1546	1199
1550	844
1550	1345
1551	1081
1552	1532
1553	1180
1556	802
1556	975
1556	1265
1558	1276
1559	1256
1561	898
1561	1368
1564	271
1566	540
1567	198
1569	626
1569	714
1569	1375
1570	859
1570	1081
1573	28
1576	870
1579	790
1579	1217
1580	678
1580	1500
1583	1331
1584	1338
1584	1466
1586	603
1586	747
1586	1143
1587	1583
1591	1407
1596	926
1601	56
1602	237
1602	1445
1603	117
1603	931
1603	1337
1604	708
1607	791
1609	362
1610	370
1611	715
1611	832
1612	742
1612	1403
1613	1177
1615	171
1616	1483
1617	503
1618	731
1619	1419
1621	380
1622	441
1624	326
1624	1476
1625	507
1626	677
1629	771
1629	1283
1629	1584
1632	1159
1635	32
1635	172
1636	568
1638	1318
1642	469
1642	1261
1642	1307
1643	325
1644	236
1646	146
1651	104
1651	832
1651	1504
1656	1023
1659	1347
1660	1306
1665	502
1667	1037
1668	1211
1670	808
1670	959
1671	625
1675	88
1679	465
1679	1555
1682	386
1682	408
1684	114
1686	515
1688	1478
1691	438
1691	494
1693	171
1699	1302
1700	751
1700	1465
1701	362
1701	1068
1703	821
1704	384
1706	327
1706	808
1707	280
1707	702
1708	1140
1708	1271
1708	1679
1709	694
1709	1389
1710	854
1712	861
1712	1295
1714	821
1714	1194
1715	41
1715	288
1715	548
1716	426
1716	648
1718	1224
1718	1233
1720	1215
1721	168
1726	270
1728	523
1730	828
1730	1669
1731	1374
1733	1062
1733	1548
1735	1375
1736	835
1739	7
1739	1215
1741	6
1741	489
1741	731
1741	1584
1743	1202
1744	32
1746	1333
1747	1250
1747	1393
1748	980
1749	1114
1749	1715
1750	328
1750	855
1751	1499
1752	490
1755	1203
1756	819
1756	1730
1759	1302
1760	573
1763	233
1763	419
1764	1404
1764	1726
1770	587
1772	680
1774	352
1774	771
1774	1380
1774	1473
1776	1487
1778	911
1778	1506
1778	1764
1779	163
1780	161
1783	1429
1785	896
1786	1171
1786	1550
1788	19
1790	816
1790	1445
1792	1684
1793	634
1794	392
1795	743
1796	151
1796	1791
1799	369
1799	1324
1800	1043
1800	1748
1801	1568
1802	1191
1803	1238
1805	1138
1805	1622
1806	1148
1808	1293
1809	299
1810	427
1810	1616
1811	594
1812	892
1814	1597
1815	720
1816	1395
1817	808
1817	1198
1817	1704
1820	919
1821	1618
1823	1211
1823	1374
1823	1742
1826	935
1827	730
1828	228
1828	382
1829	874
1830	569
1831	1727
1832	896
1834	697
1834	1337
1835	1158
1835	1814
1836	386
1836	643
1836	836
1838	1143
1840	163
1842	610
1842	1026
1843	606
1844	1812
1846	32
1846	413
1846	799
1851	616
1852	700
1852	882
1853	361
1853	1055
1853	1634
1854	320
1854	1392
1855	938
1857	288
1860	587
1862	559
1866	366
1866	1226
1869	439
1869	1242
1869	1438
1870	39
1871	156
1872	118
1872	942
1873	792
1873	1381
1876	30
1878	1715
1879	1284
1880	108
1880	139
1881	532
1881	754
1883	1389
1884	912
1884	978
1885	823
1886	839
1886	976
1889	1775
1891	272
1891	1712
1893	779
1894	527
1896	736
1898	1590
1898	1821
1899	1445
1900	981
1900	1819
1901	1082
1902	996
1902	1093
1903	991
1904	1687
1905	1251
1905	1605
1906	478
1906	1040
1908	149
1908	1106
1910	1154
1911	697
1911	1083
1911	1287
1911	1366
1911	1742
1912	1139
1912	1519
1913	1605
1918	415
1918	1767
1919	776
1921	572
1921	1096
1921	1251
1922	1206
1924	436
1924	462
1925	124
1925	784
1925	1547
1926	555
1927	826
1927	1485
1927	1726
1929	1727
1930	335
1931	15
1934	741
1934	959
1936	857
1939	261
1940	393
1940	1287
1942	1558
1944	73
1946	1093
1946	1539
1947	1326
1949	944
1949	1040
1949	1212
1950	1762
1951	1649
1952	1157
1952	1775
1953	49
1954	77
1954	196
1954	696
1955	645
1956	122
1956	211
1956	834
1958	769
1958	1746
1959	1770
1962	542
1963	240
1964	763
1964	1011
1964	1518
1968	363
1968	1622
1968	1758
1969	556
1969	657
1969	1517
1970	1063
1971	1187
1971	1358
1972	1725
1973	709
1973	744
1974	1165
1975	239
1975	391
1975	690
1976	1014
1978	928
1978	1321
1978	1385
1978	1523
1978	1824
1979	594
1979	1106
1979	1487
1980	610
1982	332
1982	1064
1982	1181
1984	1704
1985	35
1985	1602
1986	1317
1987	454
1987	1798
1990	491
1990	1343
1990	1472
1991	262
1991	1308
1992	826
1993	0
1994	1295
1994	1934
1995	164
1995	923
1995	1513
2000	337
2000	951
2001	441
2001	1088
2004	525
2005	935
2006	922
2007	1754
2008	720
2011	649
2011	1323
2011	1697
2012	666
2014	367
2014	539
2015	855
2015	1614
2021	1197
2023	1444
2023	1905
2024	1674
2027	1914
2030	89
2030	903
2031	1260
2031	2015
2032	423
2034	429
2034	757
2035	136
2035	901
2035	1402
2037	1873
2038	194
2038	323
2038	454
2040	300
2040	543
2041	1437
2042	187
2042	1330
2042	1364
2043	469
2043	1838
2044	1234
2045	3
2045	1165
2045	2018
2046	1305
2047	799
2049	13
2049	499
2049	1105
2049	1168
2054	1575
2055	2023
2056	1055
2057	351
2058	1060
2058	1616
2058	1936
2059	996
2060	402
2061	1182
2062	33
2063	28
2063	486
2064	1014
2064	1183
2065	93
2065	775
2069	399
2072	142
2072	703
2074	757
2076	613
2077	54
2079	1912
2080	245
2080	348
2081	399
2081	847
2081	1429
2082	1539
2082	1852
2083	78
2083	214
2086	1215
2087	189
2088	1048
2091	777
2092	63
2092	1230
2093	873
2095	306
2095	1830
2097	35
2097	634
2098	472
2099	1648
2100	1268
2100	1489
2103	8
2103	1932
2105	596
2105	1382
2106	654
2107	756
2108	90
2108	1815
2109	1468
2109	1749
2110	1178
2110	1519
2110	1715
2115	428
2115	1851
2115	1934
2116	783
2116	1228
2118	1797
2119	408
2121	1699
2122	1737
2123	2115
2124	1493
2125	1176
2128	1442
2130	825
2130	890
2131	704
2131	1156
2132	1997
2134	1784
2135	974
2136	1406
2138	1272
2140	221
2140	2109
2143	25
2144	779
2145	1761
2146	420
2146	582
2147	1259
2148	2003
2149	345
2150	1055
2151	1333
2152	0
2154	579
2155	45
2155	1051
2157	747
2157	1768
2158	404
2160	338
2160	846
2160	1660
2161	735
2162	2050
2163	2110
2165	470
2166	765
2169	1551
2169	1688
2170	1358
2172	150
2172	1141
2172	1839
2172	2028
2173	1545
2173	1954
2175	1858
2176	700
2176	1222
2177	948
2177	1769
2178	327
2179	342
2179	1017
2180	2018
2181	439
2182	1273
2183	907
2184	2018
2186	941
2187	499
2188	51
2189	1345
2190	444
2190	814
2192	1196
2193	106
2193	907
2193	1125
2193	2175
2194	1641
2197	713
2198	1340
2199	574
2200	1672
2201	328
2201	1437
2204	800
2206	632
2207	853
2207	1711
2208	1842
2209	1780
2209	1785
2210	724
2210	1760
2212	933
2213	1773
2213	2142
2215	412
2221	1937
2221	1985
2222	525
2222	1549
2223	882
2226	143
2226	229
2228	327
2228	375
2230	845
2230	1023
2231	1545
2237	769
2238	240
2239	445
2239	2034
2240	326
2240	389
2240	838
2241	458
2241	908
2242	157
2242	539
2242	990
2242	1333
2243	1156
2243	2027
2245	32
2247	1705
2248	2167
2249	234
2250	779
2252	1243
2253	665
2253	2130
2257	92
2258	331
2258	981
2259	313
2260	192
2265	243
2267	773
2269	116
2270	452
2271	945
2271	1886
2274	307
2274	2094
2276	1829
2276	1910
2278	858
2278	1237
2278	1672
2280	244
2281	2263
2282	2223
2283	418
2283	1359
2283	2104
2286	1529
2286	1838
2287	2247
2288	1732
2289	974
2290	235
2290	458
2290	1095
2290	1314
2292	1149
2293	773
2294	987
2295	979
2296	437
2297	1380
2299	950
2299	1900
2300	1020
2301	515
2302	25
2303	603
2303	1249
2305	1680
2305	1780
2305	2030
2307	24
2307	1955
2308	59
2308	93
2308	651
2309	324
2309	619
2309	2125
2310	1979
2311	2104
2313	1570
2314	369
2314	573
2314	1326
2315	1094
2315	2054
2316	1143
2317	314
2317	1776
2317	2159
2320	612
2320	1597
2322	1766
2324	24
2324	115
2324	1170
2324	1175
2324	1302
2324	1936
2327	647
2328	25
2329	356
2330	225
2330	489
2332	2218
2333	2244
2336	1354
2337	27
2339	488
2340	542
2341	1019
2341	1290
2341	1345
2342	1966
2343	991
2343	1002
2344	1480
2345	444
2345	505
2345	1142
2347	1299
2349	160
2349	516
2350	227
2350	2274
2352	1444
2353	1228
2353	1462
2353	1623
2353	1834
2354	96
2354	1132
2354	1516
2355	265
2355	1999
2356	659
2356	980
2356	993
2357	487
2357	996
2359	1800
2359	2166
2360	625
2361	1632
2363	2221
2365	368
2366	230
2366	2356
2368	462
2368	1433
2368	1738
2369	17
2369	752
2369	1067
2369	2363
2370	1450
2370	1667
2371	1826
2371	1861
2372	1702
2373	1156
2373	1168
2373	1661
2374	246
2375	943
2375	1217
2375	1830
2378	1556
2378	1658
2379	1002
2382	1130
2383	606
2383	2211
2384	841
2386	369
2386	969
2387	1864
2388	1380
2388	1864
2389	2194
2390	592
2390	1401
2392	532
2393	162
2393	640
2393	723
2394	69
2394	295
2395	765
2396	126
2396	814
2397	320
2400	742
2400	1720
2400	1829
2401	1533
2402	819
2404	1129
2405	275
2405	1266
2406	1941
2406	2334
2408	237
2408	422
2408	591
2408	1917
2409	73
2411	1670
2411	2230
2412	1186
2412	1537
2414	392
2414	2194
2414	2395
2415	195
2415	1881
2416	147
2417	7
2417	1607
2419	634
2420	738
2421	52
2421	815
2422	136
2422	1676
2423	2379
2424	169
2425	1390
2428	859
2428	1197
2428	1740
2429	181
2429	2236
2431	773
2431	2408
2433	1543
2436	236
2436	260
2436	1328
2437	784
2437	2276
2438	1206
2439	401
2439	1444
2439	1751
2440	894
2441	31
2441	681
2441	1668
2442	1427
2442	2116
2442	2175
2442	2393
2444	1161
2448	1441
2449	1146
2449	2275
2450	266
2450	1387
2452	1844
2453	230
2454	193
2455	1789
2457	2208
2458	1648
2459	838
2459	1364
2460	1837
2460	2457
2461	164
2462	798
2462	2370
2464	367
2466	1167
2467	694
2467	2141
2468	1410
2471	854
2472	1274
2473	1465
2474	531
2476	924
2476	1498
2477	329
2479	1687
2479	1871
2482	1572
2483	2341
2486	730
2487	2485
2488	870
2488	1968
2488	2056
2489	1567
2489	1843
2490	159
2492	188
2492	937
2493	39
2494	1217
2495	331
2495	891
2495	1075
2496	889
2497	25
2497	1212
2497	1525
2497	2055
2498	782
2499	431
2500	2234
2501	1405
2503	814
2503	1055
2503	1335
2503	1939
2504	511
2504	2021
2505	257
2506	848
2507	1600
2507	1916
2509	1605
2509	2203
2510	492
2511	238
2511	1390
2512	900
2512	1840
2512	2346
2513	684
2514	1327
2518	657
2518	767
2518	1042
2518	2348
2519	906
2520	977
2520	1210
2522	1605
2523	462
2523	2079
2524	137
2527	260
2528	855
2528	1160
2528	1493
2528	1840
2530	1046
2530	1511
2532	1787
2533	764
2535	899
2535	1921
2536	835
2538	468
2538	844
2539	1127
2539	2536
2540	434
2540	920
2540	1315
2540	1450
2541	1548
2542	912
2542	2292
2543	1424
2544	1217
2544	2385
2546	943
2547	2289
2548	2222
2549	1305
2549	1518
2550	1619
2550	1865
2553	1068
2554	2091
2556	2075
2557	225
2557	1556
2558	987
2561	6
2562	1195
2563	1562
2564	574
2564	2337
2564	2359
2565	1920
2567	113
2567	2146
2568	1028
2568	1266
2570	482
2571	9
2571	2225
2572	439
2572	1427
2572	2488
2573	294
2573	842
2573	1785
2575	825
2575	1475
2575	2010
2576	746
2576	772
2576	1392
2578	1678
2578	2341
2579	1387
2580	779
2581	592
2581	2002
2581	2505
2582	2232
2583	1472
2585	384
2585	550
2586	100
2586	1522
2587	591
2588	760
2588	856
2589	468
2589	967
2590	1145
2590	1700
2591	2141
2592	731
2593	159
2593	464
2593	2094
2594	2405
2595	877
2595	1008
2595	2361
2596	627
2598	375
2598	1000
2599	197
2599	2394
2600	1059
2600	1589
2601	274
2602	100
2602	2009
2603	562
2605	1073
2606	1289
2606	2086
2606	2358
2608	981
2608	1107
2610	1009
2610	2468
2611	730
2611	1337
2612	129
2612	454
2612	1408
2614	94
2614	735
2615	1571
2616	1082
2616	1312
2617	2082
2617	2093
2617	2465
2618	1284
2619	273
2620	1953
2622	1278
2622	1716
2623	131
2623	1985
2623	2206
2624	1113
2625	1420
2626	523
2629	1509
2630	1324
2631	2437
2632	1775
2632	2436
2633	766
2633	1770
2634	182
2635	704
2636	2060
2637	1470
2638	520
2638	1398
2639	163
2640	2485
2640	2571
2643	966
2643	998
2644	950
2645	1701
2646	1113
2647	298
2648	37
2649	461
2649	743
2651	372
2654	583
2654	893
2656	1829
2656	1986
2657	39
2658	967
2658	2471
2659	1110
2659	2006
2662	460
2662	763
2662	2653
2664	1145
2665	199
2666	1360
2667	251
2669	519
2669	1344
2669	1587
2670	73
2670	1731
2671	573
2672	1697
2672	1916
2673	313
2673	398
2674	258
2674	448
2676	987
2676	1051
2676	1616
2677	1058
2678	841
2680	1311
2681	1179
2682	1616
2683	122
2683	1139
2683	1353
2685	1850
2687	272
2687	658
2688	941
2689	506
2690	1583
2691	2277
2692	2433
2693	320
2693	2122
2694	2596
2695	935
2696	1626
2697	2623
2698	710
2699	217
2699	1111
2700	522
2700	1916
2701	1673
2701	2413
2702	1015
2702	2216
2703	2131
2704	229
2704	527
2704	586
2704	1806
2705	341
2705	647
2706	2543
2708	956
2708	2049
2709	217
2709	601
2709	2413
2711	927
2711	2600
2712	1820
2714	419
2714	1626
2715	375
2716	230
2716	1881
2716	1897
2717	178
2718	1104
2720	1916
2721	187
2721	427
2724	2408
2724	2536
2724	2612
2726	1114
2726	2084
2728	1437
2728	2021
2729	746
2729	1059
2730	457
2730	584
2731	5
2731	2275
2735	521
2736	1773
2736	1883
2737	2293
2739	2400
2740	31
2740	1159
2740	2268
2740	2347
2741	2076
2742	302
2743	2536
2744	2132
2745	2216
2746	973
2746	1744
2746	2353
2747	8
2747	1378
2747	2392
2748	1376
2749	643
2749	749
2749	1813
2751	633
2752	1726
2753	2084
2755	2214
2756	415
2756	2112
2757	1481
2758	109
2758	240
2758	264
2758	2219
2758	2724
2759	2007
2759	2253
2760	2175
2761	2027
2763	120
2763	2638
2763	2697
2764	733
2764	930
2764	1579
2764	1952
2765	507
2765	1725
2767	298
2767	1084
2768	704
2768	841
2771	365
2771	1114
2772	721
2772	802
2773	719
2773	2334
2774	1295
2775	734
2775	1469
2778	925
2778	2155
2778	2724
2779	642
2779	2069
2780	168
2782	2009
2782	2291
2782	2621
2783	51
2783	298
2783	603
2783	798
2783	1840
2783	2638
2785	2677
2787	1639
2787	2757
2788	251
2788	1291
2788	1661
2791	637
2791	1719
2791	2541
2794	2593
2795	584
2796	916
2796	2074
2796	2741
2798	1669
2799	60
2799	490
2799	1032
2799	1391
2800	785
2800	2600
2801	772
2801	2635
2801	2726
2802	1424
2802	2724
2803	995
2803	1454
2803	1963
2805	544
2805	1207
2806	928
2806	1354
2806	2382
2807	533
2808	774
2809	2260
2809	2707
2810	1276
2810	2690
2812	2345
2812	2749
2813	166
2813	1537
2814	1113
2814	1953
2814	2720
2815	11
2815	1378
2816	25
2817	784
2819	116
2820	2019
2821	508
2821	1606
2821	1933
2821	2234
2821	2350
2823	880
2823	1095
2824	1086
2825	1293
2825	1702
2826	394
2826	1046
2827	784
2827	945
2827	2369
2828	1870
2829	965
2830	182
2830	1677
2830	1843
2831	1994
2835	444
2835	917
2835	2710
2837	618
2837	2409
2837	2666
2838	2633
2839	458
2840	2689
2843	2069
2843	2403
2844	2455
2845	1570
2846	1
2847	407
2848	1720
2848	1910
2850	1751
2851	2000
2852	39
2853	488
2853	2364
2854	1374
2855	1121
2856	892
2856	1970
2857	1246
2857	1606
2857	1998
2858	2039
2859	93
2859	1626
2861	48
2861	1293
2861	2049
2862	461
2862	2076
2862	2557
2863	929
2864	1168
2864	1524
2864	2180
2865	1101
2865	1741
2865	2827
2866	41
2866	91
2866	626
2866	1636
2867	587
2868	1498
2868	2176
2869	602
2870	1960
2871	2179
2871	2629
2872	537
2872	624
2872	2583
2875	2600
2876	1342
2877	1111
2877	2289
2878	811
2878	1106
2879	2825
2880	617
2880	1528
2882	829
2883	258
2883	639
2883	1575
2884	1174
2885	456
2885	663
2885	747
2885	792
2886	1951
2887	2500
2888	914
2888	2885
2889	1773
2890	1453
2891	2751
2892	243
2892	2610
2893	266
2893	2129
2894	1376
2895	149
2895	2072
2895	2441
2895	2486
2898	2639
2899	324
2899	799
2899	1746
2900	1183
2901	507
2901	819
2903	2771
2904	269
2904	1613
2904	2342
2905	713
2905	1608
2905	1789
2905	2640
2905	2855
2906	59
2906	2604
2906	2725
2907	1590
2908	128
2908	420
2910	310
2911	369
2912	1654
2912	2607
2913	1632
2913	2120
2913	2300
2914	824
2914	2590
2915	283
2915	2392
2915	2828
2916	286
2916	1570
2917	2796
2918	1097
2919	2649
2920	93
2920	349
2920	1899
2921	139
2921	1320
2923	222
2923	1514
2924	308
2924	916
2924	2194
2925	279
2926	2838
2927	1823
2927	2618
2928	1150
2928	1226
2929	222
2929	1538
2929	1972
2932	1528
2932	1970
2933	1051
2934	1859
2934	2852
2935	749
2935	890
2935	1394
2935	2111
2935	2782
2936	396
2938	208
2938	1566
2938	2803
2939	234
2941	1138
2941	2801
2942	816
2942	899
2943	2435
2945	1655
2946	971
2946	1271
2947	568
2947	1058
2947	2256
2948	1169
2948	2566
2949	787
2949	1015
2949	2245
2952	1216
2952	2797
2952	2936
2954	1183
2954	1584
2954	2766
2955	1843
2956	235
2957	314
2958	333
2958	421
2958	2717
2964	305
2965	2300
2966	530
2966	2280
2966	2693
2967	96
2969	345
2969	1255
2969	2486
2971	1131
2971	1780
2973	354
2974	851
2974	1527
2975	62
2975	1041
2975	1614
2975	1785
2976	590
2977	1262
2977	1616
2978	5
2978	488
2978	1056
2978	1454
2978	2155
2978	2318
2979	438
2979	1704
2982	1297
2982	1903
2982	2617
2982	2889
2984	1175
2984	1901
2985	2264
2986	2361
2987	1852
2987	2627
2988	2245
2989	1056
2989	1780
2990	1326
2991	1438
2991	1567
2991	1859
2992	190
2994	912
2994	2669
2995	187
2995	361
2997	24
2998	1409
3001	1848
3002	2657
3002	2717
3003	1062
3003	2970
3006	2821
3007	363
3007	1328
3007	1455
3007	2734
3008	2788
3009	1568
3010	297
3010	1285
3010	1585
3010	1815
3010	1853
3010	2389
3011	1676
3011	2752
3012	931
3012	2231
3013	2319
3014	2742
3014	2984
3018	1048
3021	1159
3021	1663
3024	1156
3024	2887
3025	1883
3025	2600
3026	1642
3027	1253
3028	364
3028	1208
3029	784
3030	1522
3032	598
3032	1192
3033	2571
3033	2863
3034	904
3034	1763
3034	2351
3034	2828
3034	2837
3035	854
3035	1383
3035	2409
3036	482
3037	307
3038	837
3039	769
3039	2947
3040	16
3040	1745
3040	2607
3042	83
3042	1757
3043	899
3044	195
3044	396
3044	2225
3045	385
3047	116
3047	146
3047	538
3047	2023
3048	189
3048	1679
3048	1760
3048	1892
3050	3004
3051	2567
3051	2645
3052	667
3055	59
3055	1740
3056	1102
3057	2055
3057	2928
3058	2010
3061	2804
3062	781
3062	1609
3062	2255
3063	730
3065	1564
3066	838
3066	1159
3066	2695
3067	548
3068	2090
3069	607
3069	2494
3071	2213
3072	1638
3072	3011
3073	115
3073	1250
3074	1691
3075	366
3075	715
3075	2204
3077	1257
3078	1702
3079	2446
3081	1532
3082	1491
3084	2432
3085	138
3085	403
3085	908
3085	3013
3086	186
3086	796
3088	552
3088	778
3089	1536
3089	1726
3092	136
3092	2086
3092	2637
3093	1389
3094	1331
3094	2539
3095	2809
3096	1438
3096	3076
3097	1021
3098	1239
3098	1516
3098	3046
3099	1693
3100	582
3100	2796
3101	3094
3102	898
3104	1011
3104	2753
3105	670
3111	1153
3111	2242
3113	591
3113	891
3113	1148
3114	42
3114	2512
3114	2576
3115	2452
3116	2083
3116	2793
3117	274
3118	149
3118	779
3119	1620
3120	1552
3120	2226
3121	1575
3121	1970
3122	540
3122	1227
3122	1905
3123	1576
3124	1882
3125	93
3125	169
3125	2290
3125	3075
3126	1617
3126	2489
3127	2157
3127	2948
3129	805
3130	791
3130	1960
3130	2486
3132	1084
3133	288
3133	2135
3134	732
3135	468
3135	2449
3135	2649
3137	764
3137	2546
3139	739
3139	2618
3142	2416
3143	2508
3145	1676
3145	2516
3146	788
3146	3133
3147	7
3147	2066
3147	2663
3147	2694
3149	1335
3149	1406
3150	1448
3150	3021
3151	2624
3152	2193
3153	2509
3155	574
3155	1479
3158	588
3159	95
3159	3084
3161	856
3161	1547
3161	2258
3161	3074
3162	832
3162	1358
3163	2736
3164	173
3166	10
3167	270
3167	1465
3168	972
3168	3160
3170	1371
3170	2356
3171	161
3171	1762
3174	1060
3175	1630
3175	3123
3176	399
3176	784
3176	1075
3178	2071
3179	491
3179	3116
3181	1786
3181	2536
3182	414
3182	849
3182	2447
3183	346
3183	837
3183	2382
3183	2962
3184	2306
3184	3072
3185	909
3185	1510
3186	1783
3187	799
3187	1842
3188	87
3188	259
3189	2049
3189	2171
3189	2596
3189	2999
3190	1423
3190	2591
3191	2969
3192	1470
3192	2467
3193	1119
3193	2326
3195	322
3195	419
3195	1116
3196	1417
3198	1571
3199	294
3199	1020
3199	2797
3201	1200
3201	1815
3202	1999
3205	118
3205	925
3206	317
3206	1411
3206	2499
3206	2875
3206	3153
3207	1111
3207	1823
3207	2145
3208	94
3208	545
3208	646
3208	885
3208	1503
3208	2074
3209	2697
3210	1122
3210	1989
3211	860
3211	2650
3212	2445
3213	543
3213	720
3213	886
3213	1320
3214	904
3214	1320
3214	1770
3214	3184
3215	1412
3215	2136
3216	1200
3217	522
3218	2231
3219	955
3219	1130
3219	1725
3220	808
3222	916
3222	1903
3222	2030
3223	229
3224	77
3225	488
3225	1069
3225	1372
3226	149
3226	1400
3226	2465
3227	1819
3227	3064
